transaction_id,project_id,contractor_id,amount,txn_date,installment_no
TXN001261,PRJ00705,CTR0048,450352.1,2026-07-14,1
TXN001262,PRJ00705,CTR0048,456669.39,2026-03-11,2
TXN001263,PRJ00706,CTR0061,406281.45,2025-04-09,1
TXN001264,PRJ00706,CTR0061,483628.67,2025-02-23,2
TXN001265,PRJ00707,CTR0080,392009.5,2025-04-29,1
TXN001266,PRJ00707,CTR0080,389477.16,2025-08-03,2
TXN001267,PRJ00707,CTR0080,419808.24,2025-02-08,3
TXN001268,PRJ00708,CTR0112,1394965.74,2026-08-23,1
TXN001269,PRJ00708,CTR0112,1666483.94,2026-08-03,2
TXN001270,PRJ00709,CTR0007,196804.77,2026-03-19,1
TXN001271,PRJ00709,CTR0007,205770.03,2025-12-07,2
TXN001272,PRJ00710,CTR0044,97571.73,2025-11-13,1
TXN001273,PRJ00710,CTR0044,97139.87,2025-10-02,2
TXN001274,PRJ00710,CTR0044,110326.2,2026-01-21,3
TXN001275,PRJ00711,CTR0041,173377.56,2026-07-13,1
TXN001276,PRJ00712,CTR0063,4999616.03,2025-06-01,1
TXN001277,PRJ00714,CTR0063,37194.87,2025-12-16,1
TXN001278,PRJ00714,CTR0063,41180.56,2025-12-09,2
TXN001279,PRJ00714,CTR0063,42933.15,2026-01-02,3
TXN001280,PRJ00715,CTR0056,1083112.93,2026-07-24,1
TXN001281,PRJ00717,CTR0002,163076.91,2025-08-01,1
TXN001282,PRJ00717,CTR0002,169858.12,2025-04-27,2
TXN001283,PRJ00717,CTR0002,173448.67,2026-03-18,3
TXN001284,PRJ00719,CTR0089,170096.59,2025-08-14,1
TXN001285,PRJ00719,CTR0089,192609.14,2025-11-11,2
TXN001286,PRJ00719,CTR0089,196892.93,2026-05-16,3
TXN001287,PRJ00720,CTR0050,468946.44,2026-03-11,1
TXN001288,PRJ00720,CTR0050,482090.48,2025-08-02,2
TXN001289,PRJ00720,CTR0050,482901.63,2026-01-11,3
TXN001290,PRJ00721,CTR0039,3053809.16,2025-11-24,1
TXN001291,PRJ00722,CTR0077,1228119.28,2026-05-01,1
TXN001292,PRJ00723,CTR0044,52407.11,2026-01-18,1
TXN001293,PRJ00723,CTR0044,54025.18,2026-04-07,2
TXN001294,PRJ00724,CTR0022,106727.68,2026-08-03,1
TXN001295,PRJ00724,CTR0022,114774.69,2026-06-21,2
TXN001296,PRJ00724,CTR0022,115398.59,2026-07-28,3
TXN001297,PRJ00725,CTR0029,213461.4,2026-07-24,1
TXN001298,PRJ00725,CTR0029,197828.39,2026-07-30,2
TXN001299,PRJ00725,CTR0029,237987.65,2026-07-14,3
TXN001300,PRJ00726,CTR0076,1151905.94,2026-02-10,1
TXN001301,PRJ00726,CTR0076,1248660.75,2026-03-14,2
TXN001302,PRJ00726,CTR0076,1374135.45,2026-01-24,3
TXN001303,PRJ00727,CTR0049,1301855.37,2025-04-03,1
TXN001304,PRJ00728,CTR0084,1908462.12,2025-02-23,1
TXN001305,PRJ00728,CTR0084,2330197.99,2024-11-26,2
TXN001306,PRJ00729,CTR0054,2722608.33,2025-08-07,1
TXN001307,PRJ00730,CTR0061,401750.58,2025-08-09,1
TXN001308,PRJ00730,CTR0061,433936.76,2025-07-31,2
TXN001309,PRJ00730,CTR0061,477998.1,2025-07-10,3
TXN001310,PRJ00731,CTR0039,1019827.17,2026-03-19,1
TXN001311,PRJ00731,CTR0039,981648.03,2026-05-09,2
TXN001312,PRJ00731,CTR0039,1185783.74,2026-07-10,3
TXN001313,PRJ00732,CTR0035,1235732.59,2025-10-29,1
TXN001314,PRJ00733,CTR0107,576686.0,2026-07-07,1
TXN001315,PRJ00733,CTR0107,647326.66,2026-06-13,2
TXN001316,PRJ00734,CTR0016,501642.44,2025-07-15,1
TXN001317,PRJ00736,CTR0046,71749.88,2026-05-07,1
TXN001318,PRJ00736,CTR0046,82080.92,2026-06-22,2
TXN001319,PRJ00736,CTR0046,83885.26,2025-11-19,3
TXN001320,PRJ00737,CTR0071,945268.61,2026-06-11,1
TXN001321,PRJ00737,CTR0071,956265.38,2026-07-07,2
TXN001322,PRJ00737,CTR0071,1149055.84,2026-06-11,3
TXN001323,PRJ00738,CTR0043,377195.87,2025-06-28,1
TXN001324,PRJ00738,CTR0043,381829.98,2026-02-09,2
TXN001325,PRJ00738,CTR0043,404009.47,2026-04-09,3
TXN001326,PRJ00740,CTR0020,940987.68,2025-08-16,1
TXN001327,PRJ00742,CTR0034,1165085.67,2025-02-20,1
TXN001328,PRJ00743,CTR0110,562258.56,2025-06-21,1
TXN001329,PRJ00743,CTR0110,637481.4,2025-11-27,2
TXN001330,PRJ00744,CTR0095,1190156.33,2026-07-28,1
TXN001331,PRJ00745,CTR0085,77972.42,2026-05-08,1
TXN001332,PRJ00745,CTR0085,76997.73,2025-08-17,2
TXN001333,PRJ00745,CTR0085,94103.76,2025-06-24,3
TXN001334,PRJ00746,CTR0080,584977.67,2025-12-29,1
TXN001335,PRJ00747,CTR0105,1360400.16,2025-08-07,1
TXN001336,PRJ00747,CTR0105,1385611.41,2026-02-22,2
TXN001337,PRJ00748,CTR0015,502383.87,2026-08-21,1
TXN001338,PRJ00748,CTR0015,560694.13,2026-05-14,2
TXN001339,PRJ00749,CTR0103,382791.27,2025-04-04,1
TXN001340,PRJ00749,CTR0103,448277.15,2025-09-09,2
TXN001341,PRJ00750,CTR0090,44532.96,2026-01-16,1
TXN001342,PRJ00750,CTR0090,51465.67,2025-10-04,2
TXN001343,PRJ00751,CTR0117,684329.3,2025-02-02,1
TXN001344,PRJ00751,CTR0117,739267.2,2024-08-14,2
TXN001345,PRJ00752,CTR0024,242349.47,2026-08-28,1
TXN001346,PRJ00752,CTR0024,259364.68,2026-08-10,2
TXN001347,PRJ00752,CTR0024,268055.01,2026-07-28,3
TXN001348,PRJ00753,CTR0111,1092073.68,2025-06-09,1
TXN001349,PRJ00753,CTR0111,1128526.09,2025-07-09,2
TXN001350,PRJ00753,CTR0111,1378440.13,2025-04-24,3
TXN001351,PRJ00754,CTR0118,94528.03,2026-06-13,1
TXN001352,PRJ00754,CTR0118,101134.13,2026-06-30,2
TXN001353,PRJ00754,CTR0118,103704.75,2026-08-14,3
TXN001354,PRJ00755,CTR0009,1455460.54,2025-01-03,1
TXN001355,PRJ00755,CTR0009,1759641.93,2025-09-13,2
TXN001356,PRJ00756,CTR0099,2746726.31,2025-04-05,1
TXN001357,PRJ00757,CTR0086,781959.56,2025-10-11,1
TXN001358,PRJ00758,CTR0013,190236.07,2025-10-19,1
TXN001359,PRJ00759,CTR0012,451770.37,2025-06-23,1
TXN001360,PRJ00760,CTR0108,119200.63,2026-02-05,1
TXN001361,PRJ00761,CTR0065,144309.42,2026-02-12,1
TXN001362,PRJ00762,CTR0097,997622.94,2025-07-13,1
TXN001363,PRJ00762,CTR0097,1008482.48,2025-01-30,2
TXN001364,PRJ00762,CTR0097,1140166.63,2024-12-27,3
TXN001365,PRJ00763,CTR0007,182294.15,2026-02-11,1
TXN001366,PRJ00763,CTR0007,196421.87,2026-01-13,2
TXN001367,PRJ00763,CTR0007,206217.9,2025-07-28,3
TXN001368,PRJ00764,CTR0052,345546.09,2026-07-20,1
TXN001369,PRJ00764,CTR0052,375236.09,2026-07-13,2
TXN001370,PRJ00765,CTR0103,78878.33,2026-07-22,1
TXN001371,PRJ00765,CTR0103,80783.89,2026-08-07,2
TXN001372,PRJ00765,CTR0103,88123.66,2026-06-24,3
TXN001373,PRJ00766,CTR0041,302886.14,2025-12-08,1
TXN001374,PRJ00766,CTR0041,285193.95,2026-08-21,2
TXN001375,PRJ00766,CTR0041,343913.04,2026-08-15,3
TXN001376,PRJ00767,CTR0014,661198.39,2026-03-08,1
TXN001377,PRJ00767,CTR0014,701872.64,2026-03-21,2
TXN001378,PRJ00767,CTR0014,826222.12,2026-07-07,3
TXN001379,PRJ00768,CTR0001,1705049.39,2026-08-16,1
TXN001380,PRJ00770,CTR0044,209286.67,2026-02-21,1
TXN001381,PRJ00770,CTR0044,212429.85,2026-02-09,2
TXN001382,PRJ00770,CTR0044,229979.08,2026-08-02,3
TXN001383,PRJ00771,CTR0043,391008.14,2026-08-28,1
TXN001384,PRJ00772,CTR0092,901531.62,2026-08-15,1
TXN001385,PRJ00773,CTR0013,513743.63,2025-01-06,1
TXN001386,PRJ00773,CTR0013,514492.24,2025-07-29,2
TXN001387,PRJ00773,CTR0013,624594.29,2025-03-08,3
TXN001388,PRJ00774,CTR0046,3922854.47,2025-01-04,1
TXN001389,PRJ00775,CTR0048,496254.36,2025-05-16,1
TXN001390,PRJ00775,CTR0048,551678.44,2024-08-18,2
TXN001391,PRJ00776,CTR0018,597977.75,2025-12-11,1
TXN001392,PRJ00777,CTR0014,297086.73,2026-08-09,1
TXN001393,PRJ00777,CTR0014,283523.48,2025-11-17,2
TXN001394,PRJ00777,CTR0014,319879.21,2026-01-13,3
TXN001395,PRJ00778,CTR0120,721190.26,2025-08-09,1
TXN001396,PRJ00778,CTR0120,824287.2,2026-01-24,2
TXN001397,PRJ00779,CTR0092,168563.91,2026-07-08,1
TXN001398,PRJ00780,CTR0016,117080.49,2025-08-25,1
TXN001399,PRJ00780,CTR0016,115216.41,2026-05-30,2
TXN001400,PRJ00780,CTR0016,123725.91,2026-05-29,3
TXN001401,PRJ00781,CTR0065,77098.03,2025-08-19,1
TXN001402,PRJ00781,CTR0065,77864.54,2025-03-17,2
TXN001403,PRJ00781,CTR0065,78996.92,2025-05-23,3
TXN001404,PRJ00782,CTR0095,802601.61,2025-05-24,1
TXN001405,PRJ00782,CTR0095,978171.66,2025-08-23,2
TXN001406,PRJ00783,CTR0119,70447.35,2026-03-14,1
TXN001407,PRJ00783,CTR0119,74231.3,2026-01-20,2
TXN001408,PRJ00783,CTR0119,87544.77,2026-08-08,3
TXN001409,PRJ00784,CTR0023,110638.4,2025-12-16,1
TXN001410,PRJ00784,CTR0023,117980.16,2026-02-22,2
TXN001411,PRJ00784,CTR0023,139839.45,2026-02-15,3
TXN001412,PRJ00785,CTR0085,894589.11,2025-05-22,1
TXN001413,PRJ00785,CTR0085,958732.36,2024-09-04,2
TXN001414,PRJ00786,CTR0054,2148143.94,2026-08-23,1
TXN001415,PRJ00787,CTR0036,197970.43,2026-07-29,1
TXN001416,PRJ00787,CTR0036,202867.37,2026-05-22,2
TXN001417,PRJ00788,CTR0104,405724.99,2026-04-07,1
TXN001418,PRJ00788,CTR0104,462620.09,2025-08-15,2
TXN001419,PRJ00789,CTR0039,1501469.73,2025-07-30,1
TXN001420,PRJ00789,CTR0039,1638789.64,2026-06-16,2
TXN001421,PRJ00790,CTR0081,2855854.72,2024-10-27,1
TXN001422,PRJ00791,CTR0088,1136423.75,2025-03-07,1
TXN001423,PRJ00792,CTR0065,90462.81,2026-04-14,1
TXN001424,PRJ00793,CTR0098,3923068.22,2025-08-20,1
TXN001425,PRJ00794,CTR0086,1357341.92,2026-06-01,1
TXN001426,PRJ00795,CTR0037,589419.37,2025-04-04,1
TXN001427,PRJ00795,CTR0037,687467.15,2026-01-24,2
TXN001428,PRJ00797,CTR0026,2459956.43,2026-08-27,1
TXN001429,PRJ00798,CTR0019,919784.24,2026-07-29,1
TXN001430,PRJ00798,CTR0019,955429.59,2026-08-23,2
TXN001431,PRJ00799,CTR0097,165407.11,2026-04-10,1
TXN001432,PRJ00799,CTR0097,186154.61,2026-03-27,2
TXN001433,PRJ00800,CTR0079,2560203.21,2026-01-06,1
TXN001434,PRJ00802,CTR0119,718636.97,2025-03-02,1
TXN001435,PRJ00802,CTR0119,692630.58,2024-11-17,2
TXN001436,PRJ00802,CTR0119,794224.87,2024-08-23,3
TXN001437,PRJ00804,CTR0080,110303.25,2025-12-22,1
TXN001438,PRJ00804,CTR0080,107490.05,2026-05-08,2
TXN001439,PRJ00804,CTR0080,127508.8,2026-05-17,3
TXN001440,PRJ00805,CTR0097,2816790.73,2026-08-24,1
TXN001441,PRJ00806,CTR0100,782647.93,2025-10-01,1
TXN001442,PRJ00807,CTR0023,369400.83,2026-08-16,1
TXN001443,PRJ00809,CTR0036,2085698.28,2026-08-28,1
TXN001444,PRJ00810,CTR0109,365096.78,2026-02-16,1
TXN001445,PRJ00810,CTR0109,379438.7,2025-10-10,2
TXN001446,PRJ00811,CTR0006,60854.01,2025-11-20,1
TXN001447,PRJ00811,CTR0006,56145.37,2026-01-24,2
TXN001448,PRJ00811,CTR0006,65874.54,2025-08-28,3
TXN001449,PRJ00812,CTR0100,1022129.74,2025-05-27,1
TXN001450,PRJ00812,CTR0100,1026535.51,2025-05-15,2
TXN001451,PRJ00813,CTR0063,236356.05,2026-04-14,1
TXN001452,PRJ00813,CTR0063,224893.2,2026-05-15,2
TXN001453,PRJ00813,CTR0063,273095.32,2026-06-13,3
TXN001454,PRJ00814,CTR0101,1230187.42,2025-10-29,1
TXN001455,PRJ00814,CTR0101,1382577.15,2025-04-05,2
TXN001456,PRJ00815,CTR0017,84315.07,2025-03-06,1
TXN001457,PRJ00815,CTR0017,98555.64,2025-05-28,2
TXN001458,PRJ00816,CTR0012,2163894.64,2026-08-16,1
TXN001459,PRJ00817,CTR0043,715309.27,2025-10-16,1
TXN001460,PRJ00817,CTR0043,740359.58,2026-01-04,2
TXN001461,PRJ00818,CTR0068,609720.6,2024-10-05,1
TXN001462,PRJ00818,CTR0068,644743.19,2024-09-06,2
TXN001463,PRJ00819,CTR0015,3870974.38,2026-08-21,1
TXN001464,PRJ00820,CTR0118,311619.62,2026-07-22,1
TXN001465,PRJ00820,CTR0118,308339.22,2026-04-05,2
TXN001466,PRJ00820,CTR0118,352074.74,2025-09-29,3
TXN001467,PRJ00821,CTR0049,708541.17,2025-09-01,1
TXN001468,PRJ00821,CTR0049,739349.12,2025-04-20,2
TXN001469,PRJ00821,CTR0049,847301.99,2025-05-27,3
TXN001470,PRJ00822,CTR0070,161254.16,2026-01-27,1
TXN001471,PRJ00822,CTR0070,195670.7,2025-11-05,2
TXN001472,PRJ00823,CTR0066,440500.19,2025-07-18,1
TXN001473,PRJ00823,CTR0066,460869.3,2026-01-06,2
TXN001474,PRJ00823,CTR0066,551748.23,2025-06-18,3
TXN001475,PRJ00824,CTR0038,515018.04,2026-03-18,1
TXN001476,PRJ00824,CTR0038,540965.41,2026-04-25,2
TXN001477,PRJ00825,CTR0011,272950.93,2025-10-06,1
TXN001478,PRJ00825,CTR0011,278985.44,2025-01-27,2
TXN001479,PRJ00827,CTR0111,101260.3,2025-01-10,1
TXN001480,PRJ00827,CTR0111,102432.85,2025-02-21,2
TXN001481,PRJ00827,CTR0111,105620.58,2025-03-24,3
TXN001482,PRJ00828,CTR0107,476439.0,2026-08-29,1
TXN001483,PRJ00828,CTR0107,440293.51,2026-08-29,2
TXN001484,PRJ00828,CTR0107,513513.92,2026-08-29,3
TXN001485,PRJ00829,CTR0083,268357.52,2026-06-14,1
TXN001486,PRJ00829,CTR0083,256798.7,2026-04-13,2
TXN001487,PRJ00829,CTR0083,311374.46,2026-04-27,3
TXN001488,PRJ00830,CTR0004,42331.74,2026-07-14,1
TXN001489,PRJ00830,CTR0004,42647.42,2026-05-19,2
TXN001490,PRJ00830,CTR0004,46634.48,2026-07-04,3
TXN001491,PRJ00831,CTR0010,787235.49,2025-07-20,1
TXN001492,PRJ00831,CTR0010,766340.21,2025-12-16,2
TXN001493,PRJ00831,CTR0010,826067.86,2025-12-17,3
TXN001494,PRJ00832,CTR0074,338898.13,2026-08-09,1
TXN001495,PRJ00832,CTR0074,342380.97,2026-08-13,2
TXN001496,PRJ00832,CTR0074,386757.96,2026-05-16,3
TXN001497,PRJ00833,CTR0058,313091.66,2025-07-06,1
TXN001498,PRJ00833,CTR0058,342372.49,2025-11-25,2
TXN001499,PRJ00833,CTR0058,356662.02,2025-09-13,3
TXN001500,PRJ00834,CTR0050,1177148.53,2026-05-27,1
TXN001501,PRJ00834,CTR0050,1302089.75,2026-01-11,2
TXN001502,PRJ00834,CTR0050,1346071.31,2026-02-05,3
TXN001503,PRJ00835,CTR0009,284954.33,2026-06-15,1
TXN001504,PRJ00836,CTR0046,898017.64,2026-08-11,1
TXN001505,PRJ00836,CTR0046,899118.87,2026-04-30,2
TXN001506,PRJ00836,CTR0046,1071420.32,2026-04-15,3
TXN001507,PRJ00837,CTR0078,1727387.22,2025-06-14,1
TXN001508,PRJ00838,CTR0106,245028.66,2025-05-03,1
TXN001509,PRJ00838,CTR0106,273132.05,2024-12-06,2
TXN001510,PRJ00839,CTR0008,231292.18,2025-05-10,1
TXN001511,PRJ00839,CTR0008,254966.08,2025-04-17,2
TXN001512,PRJ00840,CTR0082,1543901.73,2026-05-27,1
TXN001513,PRJ00841,CTR0002,1524748.64,2026-08-15,1
TXN001514,PRJ00843,CTR0071,977677.1,2026-05-29,1
TXN001515,PRJ00843,CTR0071,1037684.4,2026-06-11,2
TXN001516,PRJ00843,CTR0071,1095801.98,2026-04-20,3
TXN001517,PRJ00844,CTR0028,393287.97,2025-11-01,1
TXN001518,PRJ00844,CTR0028,416211.23,2025-12-17,2
TXN001519,PRJ00844,CTR0028,447293.17,2026-05-05,3
TXN001520,PRJ00845,CTR0021,133935.99,2026-05-28,1
TXN001521,PRJ00845,CTR0021,137334.97,2026-05-25,2
TXN001522,PRJ00846,CTR0015,116514.64,2025-02-16,1
TXN001523,PRJ00846,CTR0015,111128.72,2025-10-03,2
TXN001524,PRJ00846,CTR0015,135315.48,2025-01-18,3
TXN001525,PRJ00847,CTR0060,1100956.3,2025-10-14,1
TXN001526,PRJ00848,CTR0033,258451.25,2025-10-08,1
TXN001527,PRJ00848,CTR0033,248185.68,2025-03-16,2
TXN001528,PRJ00848,CTR0033,291262.72,2025-07-06,3
TXN001529,PRJ00849,CTR0043,368862.12,2026-02-19,1
TXN001530,PRJ00849,CTR0043,435451.24,2026-02-24,2
TXN001531,PRJ00850,CTR0013,108955.76,2025-11-18,1
TXN001532,PRJ00850,CTR0013,121329.42,2025-11-04,2
TXN001533,PRJ00850,CTR0013,126571.24,2025-09-16,3
TXN001534,PRJ00851,CTR0063,855321.27,2026-08-24,1
TXN001535,PRJ00851,CTR0063,844199.33,2026-03-27,2
TXN001536,PRJ00851,CTR0063,965210.13,2026-06-14,3
TXN001537,PRJ00852,CTR0089,1535106.65,2026-08-12,1
TXN001538,PRJ00853,CTR0011,2312344.29,2026-07-04,1
TXN001539,PRJ00854,CTR0032,721148.79,2025-10-15,1
TXN001540,PRJ00854,CTR0032,777729.04,2026-01-12,2
TXN001541,PRJ00855,CTR0036,327937.78,2025-07-10,1
TXN001542,PRJ00855,CTR0036,393498.69,2025-07-28,2
TXN001543,PRJ00856,CTR0016,2257511.47,2026-03-09,1
TXN001544,PRJ00856,CTR0016,2273355.17,2026-01-12,2
TXN001545,PRJ00857,CTR0063,524327.21,2026-07-24,1
TXN001546,PRJ00857,CTR0063,574245.43,2026-08-03,2
TXN001547,PRJ00858,CTR0011,563618.98,2026-02-23,1
TXN001548,PRJ00858,CTR0011,662474.08,2026-04-28,2
TXN001549,PRJ00859,CTR0034,267530.76,2026-07-10,1
TXN001550,PRJ00859,CTR0034,305917.32,2026-02-24,2
TXN001551,PRJ00861,CTR0105,4147531.33,2026-07-13,1
TXN001552,PRJ00862,CTR0028,261744.7,2026-08-13,1
TXN001553,PRJ00862,CTR0028,284659.83,2026-07-14,2
TXN001554,PRJ00863,CTR0018,264252.21,2025-05-12,1
TXN001555,PRJ00863,CTR0018,273314.69,2025-08-25,2
TXN001556,PRJ00864,CTR0029,547593.92,2025-04-24,1
TXN001557,PRJ00864,CTR0029,575548.24,2025-02-02,2
TXN001558,PRJ00864,CTR0029,659775.68,2025-11-02,3
TXN001559,PRJ00865,CTR0018,1130746.82,2026-04-27,1
TXN001560,PRJ00866,CTR0047,577142.62,2025-09-22,1
TXN001561,PRJ00866,CTR0047,537544.81,2025-06-03,2
TXN001562,PRJ00866,CTR0047,654363.57,2024-12-11,3
TXN001563,PRJ00867,CTR0088,178191.73,2026-06-16,1
TXN001564,PRJ00867,CTR0088,205222.16,2026-04-29,2
TXN001565,PRJ00867,CTR0088,207898.45,2026-07-09,3
TXN001566,PRJ00868,CTR0021,210688.2,2025-11-28,1
TXN001567,PRJ00869,CTR0095,68760.52,2026-01-11,1
TXN001568,PRJ00869,CTR0095,70524.09,2026-06-10,2
TXN001569,PRJ00870,CTR0098,108682.07,2025-04-20,1
TXN001570,PRJ00870,CTR0098,113411.57,2025-06-20,2
TXN001571,PRJ00870,CTR0098,114727.15,2024-08-19,3
TXN001572,PRJ00871,CTR0030,450270.47,2026-01-04,1
TXN001573,PRJ00871,CTR0030,500561.61,2025-11-30,2
TXN001574,PRJ00872,CTR0050,1912753.65,2026-06-12,1
TXN001575,PRJ00873,CTR0084,390026.43,2025-01-30,1
TXN001576,PRJ00873,CTR0084,427529.21,2024-09-18,2
TXN001577,PRJ00873,CTR0084,429306.12,2025-08-09,3
TXN001578,PRJ00874,CTR0107,157795.6,2025-05-19,1
TXN001579,PRJ00874,CTR0107,167872.54,2025-02-05,2
TXN001580,PRJ00874,CTR0107,173672.56,2025-03-04,3
TXN001581,PRJ00875,CTR0023,814925.98,2026-02-16,1
TXN001582,PRJ00876,CTR0021,432614.87,2025-05-01,1
TXN001583,PRJ00877,CTR0049,217644.8,2026-07-05,1
TXN001584,PRJ00877,CTR0049,200483.87,2025-11-17,2
TXN001585,PRJ00877,CTR0049,239704.66,2026-02-27,3
TXN001586,PRJ00878,CTR0046,217952.34,2025-12-04,1
TXN001587,PRJ00878,CTR0046,228902.21,2025-10-27,2
TXN001588,PRJ00878,CTR0046,271775.67,2025-04-09,3
TXN001589,PRJ00879,CTR0020,140686.27,2026-06-11,1
TXN001590,PRJ00879,CTR0020,148108.43,2026-08-23,2
TXN001591,PRJ00879,CTR0020,164223.54,2026-07-29,3
TXN001592,PRJ00880,CTR0030,89389.71,2025-02-20,1
TXN001593,PRJ00881,CTR0024,117470.2,2026-07-17,1
TXN001594,PRJ00881,CTR0024,142261.99,2026-08-04,2
TXN001595,PRJ00882,CTR0085,2108206.69,2024-09-25,1
TXN001596,PRJ00882,CTR0085,2185218.99,2025-08-31,2
TXN001597,PRJ00883,CTR0062,1062363.89,2026-05-20,1
TXN001598,PRJ00883,CTR0062,1232509.41,2026-07-26,2
TXN001599,PRJ00884,CTR0021,120027.65,2025-11-04,1
TXN001600,PRJ00884,CTR0021,139893.79,2025-03-15,2
TXN001601,PRJ00885,CTR0006,292706.62,2026-08-23,1
TXN001602,PRJ00886,CTR0081,176992.1,2026-04-20,1
TXN001603,PRJ00887,CTR0022,1985700.07,2025-05-19,1
TXN001604,PRJ00887,CTR0022,2004279.07,2026-01-30,2
TXN001605,PRJ00888,CTR0077,217976.8,2026-01-11,1
TXN001606,PRJ00888,CTR0077,215853.8,2026-04-10,2
TXN001607,PRJ00888,CTR0077,252198.32,2025-09-21,3
TXN001608,PRJ00889,CTR0011,177708.95,2025-11-07,1
TXN001609,PRJ00889,CTR0011,189342.48,2025-08-12,2
TXN001610,PRJ00889,CTR0011,191030.52,2025-10-17,3
TXN001611,PRJ00890,CTR0022,364471.58,2024-11-04,1
TXN001612,PRJ00891,CTR0080,142056.97,2025-08-26,1
TXN001613,PRJ00891,CTR0080,159740.25,2025-12-05,2
TXN001614,PRJ00892,CTR0119,2338483.89,2025-11-25,1
TXN001615,PRJ00893,CTR0049,115876.45,2026-06-25,1
TXN001616,PRJ00893,CTR0049,122747.3,2026-04-10,2
TXN001617,PRJ00894,CTR0067,387848.09,2026-06-19,1
TXN001618,PRJ00894,CTR0067,412334.31,2026-08-10,2
TXN001619,PRJ00895,CTR0106,696765.7,2025-06-05,1
TXN001620,PRJ00895,CTR0106,730739.75,2025-11-24,2
TXN001621,PRJ00895,CTR0106,832261.33,2025-02-12,3
TXN001622,PRJ00896,CTR0020,548963.13,2025-11-14,1
TXN001623,PRJ00896,CTR0020,569044.55,2026-07-28,2
TXN001624,PRJ00896,CTR0020,603663.38,2026-02-20,3
TXN001625,PRJ00897,CTR0012,1117385.57,2025-12-31,1
TXN001626,PRJ00897,CTR0012,1149959.1,2025-07-13,2
TXN001627,PRJ00897,CTR0012,1265669.8,2025-08-17,3
TXN001628,PRJ00900,CTR0045,2142963.65,2026-07-02,1
TXN001629,PRJ00901,CTR0013,222089.25,2026-06-07,1
TXN001630,PRJ00901,CTR0013,240378.79,2025-08-19,2
TXN001631,PRJ00901,CTR0013,269140.92,2026-05-24,3
TXN001632,PRJ00902,CTR0117,58315.13,2025-08-16,1
TXN001633,PRJ00902,CTR0117,61778.77,2026-06-16,2
TXN001634,PRJ00902,CTR0117,66475.71,2026-06-19,3
TXN001635,PRJ00903,CTR0014,4136388.6,2026-08-13,1
TXN001636,PRJ00904,CTR0074,3745163.21,2026-08-16,1
TXN001637,PRJ00905,CTR0084,845521.52,2025-09-19,1
TXN001638,PRJ00906,CTR0014,709216.52,2026-06-05,1
TXN001639,PRJ00906,CTR0014,730103.3,2026-03-12,2
TXN001640,PRJ00906,CTR0014,828904.98,2026-03-14,3
TXN001641,PRJ00907,CTR0034,585932.03,2026-08-09,1
TXN001642,PRJ00907,CTR0034,665387.67,2026-05-22,2
TXN001643,PRJ00908,CTR0079,816446.99,2025-07-31,1
TXN001644,PRJ00908,CTR0079,840839.15,2024-09-14,2
TXN001645,PRJ00908,CTR0079,930560.48,2025-01-23,3
TXN001646,PRJ00909,CTR0053,133716.83,2025-10-29,1
TXN001647,PRJ00909,CTR0053,138784.91,2025-11-03,2
TXN001648,PRJ00910,CTR0048,222063.58,2026-05-10,1
TXN001649,PRJ00911,CTR0074,446108.09,2025-07-14,1
TXN001650,PRJ00911,CTR0074,494706.57,2024-10-26,2
TXN001651,PRJ00911,CTR0074,505362.97,2024-10-01,3
TXN001652,PRJ00912,CTR0110,33607.97,2026-08-03,1
TXN001653,PRJ00912,CTR0110,33371.13,2026-08-07,2
TXN001654,PRJ00912,CTR0110,34091.38,2026-06-02,3
TXN001655,PRJ00913,CTR0058,315054.61,2026-07-11,1
TXN001656,PRJ00913,CTR0058,338151.88,2026-05-19,2
TXN001657,PRJ00914,CTR0066,184821.5,2026-05-29,1
TXN001658,PRJ00914,CTR0066,185295.08,2026-05-28,2
TXN001659,PRJ00914,CTR0066,198827.37,2026-05-26,3
TXN001660,PRJ00915,CTR0090,180523.45,2024-11-28,1
TXN001661,PRJ00915,CTR0090,187733.86,2024-10-27,2
TXN001662,PRJ00915,CTR0090,222216.74,2025-08-26,3
TXN001663,PRJ00916,CTR0021,381463.51,2025-01-26,1
TXN001664,PRJ00916,CTR0021,416620.53,2025-06-07,2
TXN001665,PRJ00916,CTR0021,452190.55,2024-12-12,3
TXN001666,PRJ00917,CTR0119,1204745.32,2025-08-31,1
TXN001667,PRJ00918,CTR0008,212940.98,2025-06-22,1
TXN001668,PRJ00918,CTR0008,222289.6,2025-07-12,2
TXN001669,PRJ00919,CTR0120,344014.65,2026-03-01,1
TXN001670,PRJ00919,CTR0120,336741.05,2025-05-15,2
TXN001671,PRJ00919,CTR0120,357728.11,2025-09-23,3
TXN001672,PRJ00920,CTR0037,1285627.78,2025-08-21,1
TXN001673,PRJ00920,CTR0037,1404166.52,2025-11-30,2
TXN001674,PRJ00922,CTR0007,1446170.46,2026-07-13,1
TXN001675,PRJ00924,CTR0021,495479.04,2024-12-15,1
TXN001676,PRJ00925,CTR0046,687134.22,2026-08-03,1
TXN001677,PRJ00925,CTR0046,717912.5,2026-05-12,2
TXN001678,PRJ00927,CTR0071,629274.66,2025-11-26,1
TXN001679,PRJ00927,CTR0071,634291.27,2025-12-11,2
TXN001680,PRJ00927,CTR0071,655216.23,2025-11-20,3
